tid,attribute,correct_val
4512,T2,19.2
4512,T3,19.79
4512,T4,19.0
4512,T5,17.1666666666667
4512,T6,7.02666666666667
4512,T7,17.2
4512,T8,18.2
4512,T9,17.0333333333333
4513,T1,19.89
4513,T2,19.2
4513,T3,19.79
4513,T4,19.0
4513,T5,17.1666666666667
4513,T6,7.02666666666667
4513,T7,17.2
4513,T8,18.2
4513,T9,17.0333333333333
4514,T1,19.89
4514,T2,19.2
4514,T3,19.79
4514,T4,19.0
4514,T5,17.1666666666667
4514,T6,7.02666666666667
4514,T7,17.2
4514,T8,18.2
4514,T9,17.0333333333333
4515,T1,19.89
4515,T2,19.2
4515,T3,19.79
4515,T4,19.0
4515,T5,17.1666666666667
4515,T6,7.02666666666667
4515,T7,17.2
4515,T8,18.2
4515,T9,17.0333333333333
4516,T1,19.89
4516,T2,19.2
4516,T3,19.79
4516,T4,19.0
4516,T5,17.1666666666667
4516,T6,7.02666666666667
4516,T7,17.2
4516,T8,18.2
4516,T9,17.0333333333333
4517,T1,19.89
4517,T2,19.2
4517,T3,19.79
4517,T4,19.0
4517,T5,17.1666666666667
4517,T6,7.02666666666667
4517,T7,17.2
4517,T8,18.2
4517,T9,17.0333333333333
4518,T1,19.89
4518,T2,19.2
4518,T3,19.79
4518,T4,19.0
4518,T5,17.1666666666667
4518,T6,7.02666666666667
4518,T7,17.2
4518,T8,18.2
4518,T9,17.0333333333333
4519,T1,19.89
4519,T2,19.2
4519,T3,19.79
4519,T4,19.0
4519,T5,17.1666666666667
4519,T6,7.02666666666667
4519,T7,17.2
4519,T8,18.2
4519,T9,17.0333333333333
4520,T1,19.89
4520,T2,19.2
4520,T3,19.79
4520,T4,19.0
4520,T5,17.1666666666667
4520,T6,7.02666666666667
4520,T7,17.2
4520,T8,18.2
4520,T9,17.0333333333333
4521,T1,19.89
4521,T2,19.2
4521,T3,19.79
4521,T4,19.0
4521,T5,17.1666666666667
4521,T6,7.02666666666667
4521,T7,17.2
4521,T8,18.2
4521,T9,17.0333333333333
4522,T1,19.89
4522,T2,19.2
4522,T3,19.79
4522,T4,19.0
4522,T5,17.1666666666667
4522,T6,7.02666666666667
4522,T7,17.2
4522,T8,18.2
4522,T9,17.0333333333333
4523,T1,19.89
4523,T2,19.2
4523,T3,19.79
4523,T4,19.0
4523,T5,17.1666666666667
4523,T6,7.02666666666667
4523,T7,17.2
4523,T8,18.2
4523,T9,17.0333333333333
4524,T1,19.89
4524,T2,19.2
4524,T3,19.79
4524,T4,19.0
4524,T5,17.1666666666667
4524,T6,7.02666666666667
4524,T7,17.2
4524,T8,18.2
4524,T9,17.0333333333333
4525,T1,19.89
4525,T2,19.2
4525,T3,19.79
4525,T4,19.0
4525,T5,17.1666666666667
4525,T6,7.02666666666667
4525,T7,17.2
4525,T8,18.2
4525,T9,17.0333333333333
4526,T1,19.89
4526,T2,19.2
4526,T3,19.79
4526,T4,19.0
4526,T5,17.1666666666667
4526,T6,7.02666666666667
4526,T7,17.2
4526,T8,18.2
4526,T9,17.0333333333333
4527,T1,19.89
4527,T2,19.2
4527,T3,19.79
4527,T4,19.0
4527,T5,17.1666666666667
4527,T6,7.02666666666667
4527,T7,17.2
4527,T8,18.2
4527,T9,17.0333333333333
4528,T1,19.89
4528,T2,19.2
4528,T3,19.79
4528,T4,19.0
4528,T5,17.1666666666667
4528,T6,7.02666666666667
4528,T7,17.2
4528,T8,18.2
4528,T9,17.0333333333333
4529,T1,19.89
4529,T2,19.2
4529,T3,19.79
4529,T4,19.0
4529,T5,17.1666666666667
4529,T6,7.02666666666667
4529,T7,17.2
4529,T8,18.2
4529,T9,17.0333333333333
4530,T1,19.89
4530,T2,19.2
4530,T3,19.79
4530,T4,19.0
4530,T5,17.1666666666667
4530,T6,7.02666666666667
4530,T7,17.2
4530,T8,18.2
4530,T9,17.0333333333333
4531,T1,19.89
4531,T2,19.2
4531,T3,19.79
4531,T4,19.0
4531,T5,17.1666666666667
4531,T6,7.02666666666667
4531,T7,17.2
4531,T8,18.2
4531,T9,17.0333333333333
4532,T1,19.89
4532,T2,19.2
4532,T3,19.79
4532,T4,19.0
4532,T5,17.1666666666667
4532,T6,7.02666666666667
4532,T7,17.2
4532,T8,18.2
4532,T9,17.0333333333333
4533,T1,19.89
4533,T2,19.2
4533,T3,19.79
4533,T4,19.0
4533,T5,17.1666666666667
4533,T6,7.02666666666667
4533,T7,17.2
4533,T8,18.2
4533,T9,17.0333333333333
4534,T1,19.89
4534,T2,19.2
4534,T3,19.79
4534,T4,19.0
4534,T5,17.1666666666667
4534,T6,7.02666666666667
4534,T7,17.2
4534,T8,18.2
4534,T9,17.0333333333333
4535,T1,19.89
4535,T2,19.2
4535,T3,19.79
4535,T4,19.0
4535,T5,17.1666666666667
4535,T6,7.02666666666667
4535,T7,17.2
4535,T8,18.2
4535,T9,17.0333333333333
4536,T1,19.89
4536,T2,19.2
4536,T3,19.79
4536,T4,19.0
4536,T5,17.1666666666667
4536,T6,7.02666666666667
4536,T7,17.2
4536,T8,18.2
4536,T9,17.0333333333333
4537,T1,19.89
4537,T2,19.2
4537,T3,19.79
4537,T4,19.0
4537,T5,17.1666666666667
4537,T6,7.02666666666667
4537,T7,17.2
4537,T8,18.2
4537,T9,17.0333333333333
4538,T1,19.89
4538,T2,19.2
4538,T3,19.79
4538,T4,19.0
4538,T5,17.1666666666667
4538,T6,7.02666666666667
4538,T7,17.2
4538,T8,18.2
4538,T9,17.0333333333333
4539,T1,19.89
4539,T2,19.2
4539,T3,19.79
4539,T4,19.0
4539,T5,17.1666666666667
4539,T6,7.02666666666667
4539,T7,17.2
4539,T8,18.2
4539,T9,17.0333333333333
4540,T1,19.89
4540,T2,19.2
4540,T3,19.79
4540,T4,19.0
4540,T5,17.1666666666667
4540,T6,7.02666666666667
4540,T7,17.2
4540,T8,18.2
4540,T9,17.0333333333333
4541,T1,19.89
4541,T2,19.2
4541,T3,19.79
4541,T4,19.0
4541,T5,17.1666666666667
4541,T6,7.02666666666667
4541,T7,17.2
4541,T8,18.2
4541,T9,17.0333333333333
4542,T1,19.89
4542,T2,19.2
4542,T3,19.79
4542,T4,19.0
4542,T5,17.1666666666667
4542,T6,7.02666666666667
4542,T7,17.2
4542,T8,18.2
4542,T9,17.0333333333333
4543,T1,19.89
4543,T2,19.2
4543,T3,19.79
4543,T4,19.0
4543,T5,17.1666666666667
4543,T6,7.02666666666667
4543,T7,17.2
4543,T8,18.2
4543,T9,17.0333333333333
4544,T1,19.89
4544,T2,19.2
4544,T3,19.79
4544,T4,19.0
4544,T5,17.1666666666667
4544,T6,7.02666666666667
4544,T7,17.2
4544,T8,18.2
4544,T9,17.0333333333333
4545,T1,19.89
4545,T2,19.2
4545,T3,19.79
4545,T4,19.0
4545,T5,17.1666666666667
4545,T6,7.02666666666667
4545,T7,17.2
4545,T8,18.2
4545,T9,17.0333333333333
4546,T1,19.89
4546,T2,19.2
4546,T3,19.79
4546,T4,19.0
4546,T5,17.1666666666667
4546,T6,7.02666666666667
4546,T7,17.2
4546,T8,18.2
4546,T9,17.0333333333333
4547,T1,19.89
4547,T2,19.2
4547,T3,19.79
4547,T4,19.0
4547,T5,17.1666666666667
4547,T6,7.02666666666667
4547,T7,17.2
4547,T8,18.2
4547,T9,17.0333333333333
4548,T1,19.89
4548,T2,19.2
4548,T3,19.79
4548,T4,19.0
4548,T5,17.1666666666667
4548,T6,7.02666666666667
4548,T7,17.2
4548,T8,18.2
4548,T9,17.0333333333333
4549,T1,19.89
4549,T2,19.2
4549,T3,19.79
4549,T4,19.0
4549,T5,17.1666666666667
4549,T6,7.02666666666667
4549,T7,17.2
4549,T8,18.2
4549,T9,17.0333333333333
4550,T1,19.89
4550,T2,19.2
4550,T3,19.79
4550,T4,19.0
4550,T5,17.1666666666667
4550,T6,7.02666666666667
4550,T7,17.2
4550,T8,18.2
4550,T9,17.0333333333333
4551,T1,19.89
4551,T2,19.2
4551,T3,19.79
4551,T4,19.0
4551,T5,17.1666666666667
4551,T6,7.02666666666667
4551,T7,17.2
4551,T8,18.2
4551,T9,17.0333333333333
4552,T1,19.89
4552,T2,19.2
4552,T3,19.79
4552,T4,19.0
4552,T5,17.1666666666667
4552,T6,7.02666666666667
4552,T7,17.2
4552,T8,18.2
4552,T9,17.0333333333333
4553,T1,19.89
4553,T2,19.2
4553,T3,19.79
4553,T4,19.0
4553,T5,17.1666666666667
4553,T6,7.02666666666667
4553,T7,17.2
4553,T8,18.2
4553,T9,17.0333333333333
4554,T1,19.89
4554,T2,19.2
4554,T3,19.79
4554,T4,19.0
4554,T5,17.1666666666667
4554,T6,7.02666666666667
4554,T7,17.2
4554,T8,18.2
4554,T9,17.0333333333333
4555,T1,19.89
4555,T2,19.2
4555,T3,19.79
4555,T4,19.0
4555,T5,17.1666666666667
4555,T6,7.02666666666667
4555,T7,17.2
4555,T8,18.2
4555,T9,17.0333333333333
4556,T1,19.89
4556,T2,19.2
4556,T3,19.79
4556,T4,19.0
4556,T5,17.1666666666667
4556,T6,7.02666666666667
4556,T7,17.2
4556,T8,18.2
4556,T9,17.0333333333333
4557,T1,19.89
4557,T2,19.2
4557,T3,19.79
4557,T4,19.0
4557,T5,17.1666666666667
4557,T6,7.02666666666667
4557,T7,17.2
4557,T8,18.2
4557,T9,17.0333333333333
4558,T1,19.89
4558,T2,19.2
4558,T3,19.79
4558,T4,19.0
4558,T5,17.1666666666667
4558,T6,7.02666666666667
4558,T7,17.2
4558,T8,18.2
4558,T9,17.0333333333333
4559,T1,19.89
4559,T2,19.2
4559,T3,19.79
4559,T4,19.0
4559,T5,17.1666666666667
4559,T6,7.02666666666667
4559,T7,17.2
4559,T8,18.2
4559,T9,17.0333333333333
4560,T1,19.89
4560,T2,19.2
4560,T3,19.79
4560,T4,19.0
4560,T5,17.1666666666667
4560,T6,7.02666666666667
4560,T7,17.2
4560,T8,18.2
4560,T9,17.0333333333333
4561,T1,19.89
4561,T2,19.2
4561,T3,19.79
4561,T4,19.0
4561,T5,17.1666666666667
4561,T6,7.02666666666667
4561,T7,17.2
4561,T8,18.2
4561,T9,17.0333333333333
4562,T1,19.89
4562,T2,19.2
4562,T3,19.79
4562,T4,19.0
4562,T5,17.1666666666667
4562,T6,7.02666666666667
4562,T7,17.2
4562,T8,18.2
4562,T9,17.0333333333333
4563,T1,19.89
4563,T2,19.2
4563,T3,19.79
4563,T4,19.0
4563,T5,17.1666666666667
4563,T6,7.02666666666667
4563,T7,17.2
4563,T8,18.2
4563,T9,17.0333333333333
4564,T1,19.89
4564,T2,19.2
4564,T3,19.79
4564,T4,19.0
4564,T5,17.1666666666667
4564,T6,7.02666666666667
4564,T7,17.2
4564,T8,18.2
4564,T9,17.0333333333333
4565,T1,19.89
4565,T2,19.2
4565,T3,19.79
4565,T4,19.0
4565,T5,17.1666666666667
4565,T6,7.02666666666667
4565,T7,17.2
4565,T8,18.2
4565,T9,17.0333333333333
4566,T1,19.89
4566,T2,19.2
4566,T3,19.79
4566,T4,19.0
4566,T5,17.1666666666667
4566,T6,7.02666666666667
4566,T7,17.2
4566,T8,18.2
4566,T9,17.0333333333333
4567,T1,19.89
4567,T2,19.2
4567,T3,19.79
4567,T4,19.0
4567,T5,17.1666666666667
4567,T6,7.02666666666667
4567,T7,17.2
4567,T8,18.2
4567,T9,17.0333333333333
4568,T1,19.89
4568,T2,19.2
4568,T3,19.79
4568,T4,19.0
4568,T5,17.1666666666667
4568,T6,7.02666666666667
4568,T7,17.2
4568,T8,18.2
4568,T9,17.0333333333333
4569,T1,19.89
4569,T2,19.2
4569,T3,19.79
4569,T4,19.0
4569,T5,17.1666666666667
4569,T6,7.02666666666667
4569,T7,17.2
4569,T8,18.2
4569,T9,17.0333333333333
4570,T1,19.89
4570,T2,19.2
4570,T3,19.79
4570,T4,19.0
4570,T5,17.1666666666667
4570,T6,7.02666666666667
4570,T7,17.2
4570,T8,18.2
4570,T9,17.0333333333333
4571,T1,19.89
4571,T2,19.2
4571,T3,19.79
4571,T4,19.0
4571,T5,17.1666666666667
4571,T6,7.02666666666667
4571,T7,17.2
4571,T8,18.2
4571,T9,17.0333333333333
4572,T1,19.89
4572,T2,19.2
4572,T3,19.79
4572,T4,19.0
4572,T5,17.1666666666667
4572,T6,7.02666666666667
4572,T7,17.2
4572,T8,18.2
4572,T9,17.0333333333333
4573,T1,19.89
4573,T2,19.2
4573,T3,19.79
4573,T4,19.0
4573,T5,17.1666666666667
4573,T6,7.02666666666667
4573,T7,17.2
4573,T8,18.2
4573,T9,17.0333333333333
4574,T1,19.89
4574,T2,19.2
4574,T3,19.79
4574,T4,19.0
4574,T5,17.1666666666667
4574,T6,7.02666666666667
4574,T7,17.2
4574,T8,18.2
4574,T9,17.0333333333333
4575,T1,19.89
4575,T2,19.2
4575,T3,19.79
4575,T4,19.0
4575,T5,17.1666666666667
4575,T6,7.02666666666667
4575,T7,17.2
4575,T8,18.2
4575,T9,17.0333333333333
4576,T1,19.89
4576,T2,19.2
4576,T3,19.79
4576,T4,19.0
4576,T5,17.1666666666667
4576,T6,7.02666666666667
4576,T7,17.2
4576,T8,18.2
4576,T9,17.0333333333333
4577,T1,19.89
4577,T2,19.2
4577,T3,19.79
4577,T4,19.0
4577,T5,17.1666666666667
4577,T6,7.02666666666667
4577,T7,17.2
4577,T8,18.2
4577,T9,17.0333333333333
4578,T1,19.89
4578,T2,19.2
4578,T3,19.79
4578,T4,19.0
4578,T5,17.1666666666667
4578,T6,7.02666666666667
4578,T7,17.2
4578,T8,18.2
4578,T9,17.0333333333333
4579,T1,19.89
4579,T2,19.2
4579,T3,19.79
4579,T4,19.0
4579,T5,17.1666666666667
4579,T6,7.02666666666667
4579,T7,17.2
4579,T8,18.2
4579,T9,17.0333333333333
4580,T1,19.89
4580,T2,19.2
4580,T3,19.79
4580,T4,19.0
4580,T5,17.1666666666667
4580,T6,7.02666666666667
4580,T7,17.2
4580,T8,18.2
4580,T9,17.0333333333333
4581,T1,19.89
4581,T2,19.2
4581,T3,19.79
4581,T4,19.0
4581,T5,17.1666666666667
4581,T6,7.02666666666667
4581,T7,17.2
4581,T8,18.2
4581,T9,17.0333333333333
4582,T1,19.89
4582,T2,19.2
4582,T3,19.79
4582,T4,19.0
4582,T5,17.1666666666667
4582,T6,7.02666666666667
4582,T7,17.2
4582,T8,18.2
4582,T9,17.0333333333333
4583,T1,19.89
4583,T2,19.2
4583,T3,19.79
4583,T4,19.0
4583,T5,17.1666666666667
4583,T6,7.02666666666667
4583,T7,17.2
4583,T8,18.2
4583,T9,17.0333333333333
4584,T1,19.89
4584,T2,19.2
4584,T3,19.79
4584,T4,19.0
4584,T5,17.1666666666667
4584,T6,7.02666666666667
4584,T7,17.2
4584,T8,18.2
4584,T9,17.0333333333333
4585,T1,19.89
4585,T2,19.2
4585,T3,19.79
4585,T4,19.0
4585,T5,17.1666666666667
4585,T6,7.02666666666667
4585,T7,17.2
4585,T8,18.2
4585,T9,17.0333333333333
4586,T1,19.89
4586,T2,19.2
4586,T3,19.79
4586,T4,19.0
4586,T5,17.1666666666667
4586,T6,7.02666666666667
4586,T7,17.2
4586,T8,18.2
4586,T9,17.0333333333333
4587,T1,19.89
4587,T2,19.2
4587,T3,19.79
4587,T4,19.0
4587,T5,17.1666666666667
4587,T6,7.02666666666667
4587,T7,17.2
4587,T8,18.2
4587,T9,17.0333333333333
4588,T1,19.89
4588,T2,19.2
4588,T3,19.79
4588,T4,19.0
4588,T5,17.1666666666667
4588,T6,7.02666666666667
4588,T7,17.2
4588,T8,18.2
4588,T9,17.0333333333333
4589,T1,19.89
4589,T2,19.2
4589,T3,19.79
4589,T4,19.0
4589,T5,17.1666666666667
4589,T6,7.02666666666667
4589,T7,17.2
4589,T8,18.2
4589,T9,17.0333333333333
4590,T1,19.89
4590,T2,19.2
4590,T3,19.79
4590,T4,19.0
4590,T5,17.1666666666667
4590,T6,7.02666666666667
4590,T7,17.2
4590,T8,18.2
4590,T9,17.0333333333333
4591,T1,19.89
4591,T2,19.2
4591,T3,19.79
4591,T4,19.0
4591,T5,17.1666666666667
4591,T6,7.02666666666667
4591,T7,17.2
4591,T8,18.2
4591,T9,17.0333333333333
4592,T1,19.89
4592,T2,19.2
4592,T3,19.79
4592,T4,19.0
4592,T5,17.1666666666667
4592,T6,7.02666666666667
4592,T7,17.2
4592,T8,18.2
4592,T9,17.0333333333333
4593,T1,19.89
4593,T2,19.2
4593,T3,19.79
4593,T4,19.0
4593,T5,17.1666666666667
4593,T6,7.02666666666667
4593,T7,17.2
4593,T8,18.2
4593,T9,17.0333333333333
4594,T1,19.89
4594,T2,19.2
4594,T3,19.79
4594,T4,19.0
4594,T5,17.1666666666667
4594,T6,7.02666666666667
4594,T7,17.2
4594,T8,18.2
4594,T9,17.0333333333333
4595,T1,19.89
4595,T2,19.2
4595,T3,19.79
4595,T4,19.0
4595,T5,17.1666666666667
4595,T6,7.02666666666667
4595,T7,17.2
4595,T8,18.2
4595,T9,17.0333333333333
4596,T1,19.89
4596,T2,19.2
4596,T3,19.79
4596,T4,19.0
4596,T5,17.1666666666667
4596,T6,7.02666666666667
4596,T7,17.2
4596,T8,18.2
4596,T9,17.0333333333333
4597,T1,19.89
4597,T2,19.2
4597,T3,19.79
4597,T4,19.0
4597,T5,17.1666666666667
4597,T6,7.02666666666667
4597,T7,17.2
4597,T8,18.2
4597,T9,17.0333333333333
4598,T1,19.89
4598,T2,19.2
4598,T3,19.79
4598,T4,19.0
4598,T5,17.1666666666667
4598,T6,7.02666666666667
4598,T7,17.2
4598,T8,18.2
4598,T9,17.0333333333333
4599,T1,19.89
4599,T2,19.2
4599,T3,19.79
4599,T4,19.0
4599,T5,17.1666666666667
4599,T6,7.02666666666667
4599,T7,17.2
4599,T8,18.2
4599,T9,17.0333333333333
4600,T1,19.89
4600,T2,19.2
4600,T3,19.79
4600,T4,19.0
4600,T5,17.1666666666667
4600,T6,7.02666666666667
4600,T7,17.2
4600,T8,18.2
4600,T9,17.0333333333333
4601,T1,19.89
4601,T2,19.2
4601,T3,19.79
4601,T4,19.0
4601,T5,17.1666666666667
4601,T6,7.02666666666667
4601,T7,17.2
4601,T8,18.2
4601,T9,17.0333333333333
4602,T1,19.89
4602,T2,19.2
4602,T3,19.79
4602,T4,19.0
4602,T5,17.1666666666667
4602,T6,7.02666666666667
4602,T7,17.2
4602,T8,18.2
4602,T9,17.0333333333333
4603,T1,19.89
4603,T2,19.2
4603,T3,19.79
4603,T4,19.0
4603,T5,17.1666666666667
4603,T6,7.02666666666667
4603,T7,17.2
4603,T8,18.2
4603,T9,17.0333333333333
4604,T1,19.89
4604,T2,19.2
4604,T3,19.79
4604,T4,19.0
4604,T5,17.1666666666667
4604,T6,7.02666666666667
4604,T7,17.2
4604,T8,18.2
4604,T9,17.0333333333333
4605,T1,19.89
4605,T2,19.2
4605,T3,19.79
4605,T4,19.0
4605,T5,17.1666666666667
4605,T6,7.02666666666667
4605,T7,17.2
4605,T8,18.2
4605,T9,17.0333333333333
4606,T1,19.89
4606,T2,19.2
4606,T3,19.79
4606,T4,19.0
4606,T5,17.1666666666667
4606,T6,7.02666666666667
4606,T7,17.2
4606,T8,18.2
4606,T9,17.0333333333333
4607,T1,19.89
4607,T2,19.2
4607,T3,19.79
4607,T4,19.0
4607,T5,17.1666666666667
4607,T6,7.02666666666667
4607,T7,17.2
4607,T8,18.2
4607,T9,17.0333333333333
4608,T1,19.89
4608,T2,19.2
4608,T3,19.79
4608,T4,19.0
4608,T5,17.1666666666667
4608,T6,7.02666666666667
4608,T7,17.2
4608,T8,18.2
4608,T9,17.0333333333333
4609,T1,19.89
4609,T2,19.2
4609,T3,19.79
4609,T4,19.0
4609,T5,17.1666666666667
4609,T6,7.02666666666667
4609,T7,17.2
4609,T8,18.2
4609,T9,17.0333333333333
4610,T1,19.89
4610,T2,19.2
4610,T3,19.79
4610,T4,19.0
4610,T5,17.1666666666667
4610,T6,7.02666666666667
4610,T7,17.2
4610,T8,18.2
4610,T9,17.0333333333333
4611,T1,19.89
4611,T2,19.2
4611,T3,19.79
4611,T4,19.0
4611,T5,17.1666666666667
4611,T6,7.02666666666667
4611,T7,17.2
4611,T8,18.2
4611,T9,17.0333333333333
4612,T1,19.89
4612,T2,19.2
4612,T3,19.79
4612,T4,19.0
4612,T5,17.1666666666667
4612,T6,7.02666666666667
4612,T7,17.2
4612,T8,18.2
4612,T9,17.0333333333333
4613,T1,19.89
4613,T2,19.2
4613,T3,19.79
4613,T4,19.0
4613,T5,17.1666666666667
4613,T6,7.02666666666667
4613,T7,17.2
4613,T8,18.2
4613,T9,17.0333333333333
4614,T1,19.89
4614,T2,19.2
4614,T3,19.79
4614,T4,19.0
4614,T5,17.1666666666667
4614,T6,7.02666666666667
4614,T7,17.2
4614,T8,18.2
4614,T9,17.0333333333333
4615,T1,19.89
4615,T2,19.2
4615,T3,19.79
4615,T4,19.0
4615,T5,17.1666666666667
4615,T6,7.02666666666667
4615,T7,17.2
4615,T8,18.2
4615,T9,17.0333333333333
4616,T1,19.89
4616,T2,19.2
4616,T3,19.79
4616,T4,19.0
4616,T5,17.1666666666667
4616,T6,7.02666666666667
4616,T7,17.2
4616,T8,18.2
4616,T9,17.0333333333333
4617,T1,19.89
4617,T2,19.2
4617,T3,19.79
4617,T4,19.0
4617,T5,17.1666666666667
4617,T6,7.02666666666667
4617,T7,17.2
4617,T8,18.2
4617,T9,17.0333333333333
4618,T1,19.89
4618,T2,19.2
4618,T3,19.79
4618,T4,19.0
4618,T5,17.1666666666667
4618,T6,7.02666666666667
4618,T7,17.2
4618,T8,18.2
4618,T9,17.0333333333333
4619,T1,19.89
4619,T2,19.2
4619,T3,19.79
4619,T4,19.0
4619,T5,17.1666666666667
4619,T6,7.02666666666667
4619,T7,17.2
4619,T8,18.2
4619,T9,17.0333333333333
4620,T1,19.89
4620,T2,19.2
4620,T3,19.79
4620,T4,19.0
4620,T5,17.1666666666667
4620,T6,7.02666666666667
4620,T7,17.2
4620,T8,18.2
4620,T9,17.0333333333333
4621,T1,19.89
4621,T2,19.2
4621,T3,19.79
4621,T4,19.0
4621,T5,17.1666666666667
4621,T6,7.02666666666667
4621,T7,17.2
4621,T8,18.2
4621,T9,17.0333333333333
4622,T1,19.89
4622,T2,19.2
4622,T3,19.79
4622,T4,19.0
4622,T5,17.1666666666667
4622,T6,7.02666666666667
4622,T7,17.2
4622,T8,18.2
4622,T9,17.0333333333333
4623,T1,19.89
4623,T2,19.2
4623,T3,19.79
4623,T4,19.0
4623,T5,17.1666666666667
4623,T6,7.02666666666667
4623,T7,17.2
4623,T8,18.2
4623,T9,17.0333333333333
4624,T1,19.89
4624,T2,19.2
4624,T3,19.79
4624,T4,19.0
4624,T5,17.1666666666667
4624,T6,7.02666666666667
4624,T7,17.2
4624,T8,18.2
4624,T9,17.0333333333333
4625,T1,19.89
4625,T2,19.2
4625,T3,19.79
4625,T4,19.0
4625,T5,17.1666666666667
4625,T6,7.02666666666667
4625,T7,17.2
4625,T8,18.2
4625,T9,17.0333333333333
4626,T1,19.89
4626,T2,19.2
4626,T3,19.79
4626,T4,19.0
4626,T5,17.1666666666667
4626,T6,7.02666666666667
4626,T7,17.2
4626,T8,18.2
4626,T9,17.0333333333333
4627,T1,19.89
4627,T2,19.2
4627,T3,19.79
4627,T4,19.0
4627,T5,17.1666666666667
4627,T6,7.02666666666667
4627,T7,17.2
4627,T8,18.2
4627,T9,17.0333333333333
4628,T1,19.89
4628,T2,19.2
4628,T3,19.79
4628,T4,19.0
4628,T5,17.1666666666667
4628,T6,7.02666666666667
4628,T7,17.2
4628,T8,18.2
4628,T9,17.0333333333333
4629,T1,19.89
4629,T2,19.2
4629,T3,19.79
4629,T4,19.0
4629,T5,17.1666666666667
4629,T6,7.02666666666667
4629,T7,17.2
4629,T8,18.2
4629,T9,17.0333333333333
4630,T1,19.89
4630,T2,19.2
4630,T3,19.79
4630,T4,19.0
4630,T5,17.1666666666667
4630,T6,7.02666666666667
4630,T7,17.2
4630,T8,18.2
4630,T9,17.0333333333333
4631,T1,19.89
4631,T2,19.2
4631,T3,19.79
4631,T4,19.0
4631,T5,17.1666666666667
4631,T6,7.02666666666667
4631,T7,17.2
4631,T8,18.2
4631,T9,17.0333333333333
4632,T1,19.89
4632,T2,19.2
4632,T3,19.79
4632,T4,19.0
4632,T5,17.1666666666667
4632,T6,7.02666666666667
4632,T7,17.2
4632,T8,18.2
4632,T9,17.0333333333333
4633,T1,19.89
4633,T2,19.2
4633,T3,19.79
4633,T4,19.0
4633,T5,17.1666666666667
4633,T6,7.02666666666667
4633,T7,17.2
4633,T8,18.2
4633,T9,17.0333333333333
4634,T1,19.89
4634,T2,19.2
4634,T3,19.79
4634,T4,19.0
4634,T5,17.1666666666667
4634,T6,7.02666666666667
4634,T7,17.2
4634,T8,18.2
4634,T9,17.0333333333333
4635,T1,19.89
4635,T2,19.2
4635,T3,19.79
4635,T4,19.0
4635,T5,17.1666666666667
4635,T6,7.02666666666667
4635,T7,17.2
4635,T8,18.2
4635,T9,17.0333333333333
4636,T1,19.89
4636,T2,19.2
4636,T3,19.79
4636,T4,19.0
4636,T5,17.1666666666667
4636,T6,7.02666666666667
4636,T7,17.2
4636,T8,18.2
4636,T9,17.0333333333333
4637,T1,19.89
4637,T2,19.2
4637,T3,19.79
4637,T4,19.0
4637,T5,17.1666666666667
4637,T6,7.02666666666667
4637,T7,17.2
4637,T8,18.2
4637,T9,17.0333333333333
4638,T1,19.89
4638,T2,19.2
4638,T3,19.79
4638,T4,19.0
4638,T5,17.1666666666667
4638,T6,7.02666666666667
4638,T7,17.2
4638,T8,18.2
4638,T9,17.0333333333333
4639,T1,19.89
4639,T2,19.2
4639,T3,19.79
4639,T4,19.0
4639,T5,17.1666666666667
4639,T6,7.02666666666667
4639,T7,17.2
4639,T8,18.2
4639,T9,17.0333333333333
4640,T1,19.89
4640,T2,19.2
4640,T3,19.79
4640,T4,19.0
4640,T5,17.1666666666667
4640,T6,7.02666666666667
4640,T7,17.2
4640,T8,18.2
4640,T9,17.0333333333333
4641,T1,19.89
4641,T2,19.2
4641,T3,19.79
4641,T4,19.0
4641,T5,17.1666666666667
4641,T6,7.02666666666667
4641,T7,17.2
4641,T8,18.2
4641,T9,17.0333333333333
4642,T1,19.89
4642,T2,19.2
4642,T3,19.79
4642,T4,19.0
4642,T5,17.1666666666667
4642,T6,7.02666666666667
4642,T7,17.2
4642,T8,18.2
4642,T9,17.0333333333333
4643,T1,19.89
4643,T2,19.2
4643,T3,19.79
4643,T4,19.0
4643,T5,17.1666666666667
4643,T6,7.02666666666667
4643,T7,17.2
4643,T8,18.2
4643,T9,17.0333333333333
4644,T1,19.89
4644,T2,19.2
4644,T3,19.79
4644,T4,19.0
4644,T5,17.1666666666667
4644,T6,7.02666666666667
4644,T7,17.2
4644,T8,18.2
4644,T9,17.0333333333333
4645,T1,19.89
4645,T2,19.2
4645,T3,19.79
4645,T4,19.0
4645,T5,17.1666666666667
4645,T6,7.02666666666667
4645,T7,17.2
4645,T8,18.2
4645,T9,17.0333333333333
4646,T1,19.89
4646,T2,19.2
4646,T3,19.79
4646,T4,19.0
4646,T5,17.1666666666667
4646,T6,7.02666666666667
4646,T7,17.2
4646,T8,18.2
4646,T9,17.0333333333333
4647,T1,19.89
4647,T2,19.2
4647,T3,19.79
4647,T4,19.0
4647,T5,17.1666666666667
4647,T6,7.02666666666667
4647,T7,17.2
4647,T8,18.2
4647,T9,17.0333333333333
4648,T1,19.89
4648,T2,19.2
4648,T3,19.79
4648,T4,19.0
4648,T5,17.1666666666667
4648,T6,7.02666666666667
4648,T7,17.2
4648,T8,18.2
4648,T9,17.0333333333333
4649,T1,19.89
4649,T2,19.2
